date,ci,weather_dummy,wind,aqi,life_impact,is_holiday_near,is_holiday_mid,is_nonwork_weekend,is_holiday_day_or_window,is_bad_weather,is_aqi_high,test_fold_1,test_fold_2,test_fold_3,test_fold_4,test_fold_5,test_fold_6,test_fold_7,test_fold_8,test_fold_9,test_fold_10
2021-05-17,10.507614212664588,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-18,13.09644669984282,1,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,11.116751268471232,1,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-20,9.746192892906285,1,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-21,11.116751268471232,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-22,11.573604060326211,1,3,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-23,12.335025380084517,1,3,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-24,13.705583755649464,1,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-25,21.75755403749262,1,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-26,14.98809861301202,1,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-27,21.84089049083675,2,2,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-28,21.92893400903914,2,3,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-29,16.598984770731015,2,3,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,16.903553298634336,2,3,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,14.771573603311086,2,4,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,19.62557434216937,2,4,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,17.36035260203715,2,3,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,16.653704406908954,1,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,28.11540868517702,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,22.373805180882883,1,2,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,17.46267778533417,1,2,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,15.31165587086824,1,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,12.8299091217727,1,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,17.357945580049417,1,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,15.361614951522876,2,3,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,11.83532759589613,2,3,24,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,21.1293747625433,2,4,24,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,24.61763116907449,2,3,25,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,15.38071065911773,2,3,26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,12.030456852181194,1,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,15.076142131214407,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,17.8172588823443,1,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,21.62436548113582,1,4,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,24.822335024120694,1,4,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,21.47208121718416,1,3,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,14.619289339359426,2,2,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,16.627494610992862,2,3,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,15.754226998366208,2,2,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,16.027825175567774,2,2,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,18.136002096962677,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,14.281396928694038,2,3,38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,10.203045684761268,2,3,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,11.190513123791854,2,3,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-07-02,17.51269035444098,2,3,38,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-07-03,22.842639593486723,1,3,42,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-04,27.02802308557476,1,3,34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-05,12.936994859855377,1,3,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-06,24.50578487620613,1,3,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-07,21.036624178007425,1,2,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-08,18.730964466054264,1,3,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-09,12.177980562084803,1,3,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-10,10.507614212664588,2,3,26,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-07-11,16.84637315275413,1,3,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-12,13.155926890806429,1,2,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-13,15.85895920365096,1,3,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-14,25.205372472940518,1,2,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-15,17.317561098155917,1,3,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-16,21.793231453790256,1,3,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-17,13.648457098959044,1,2,32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-18,16.382406273315528,1,2,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-19,11.880526121765104,1,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-20,19.259118602052343,2,2,31,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-07-21,15.83986349531848,2,3,29,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-07-22,13.06071579509302,2,3,23,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-07-23,15.830395874936926,2,3,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-07-24,13.938743962505349,2,3,28,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-07-25,12.311222606893786,1,2,37,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-26,18.08850352748556,1,2,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-27,19.409049333206063,1,2,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-28,19.66365878045474,1,2,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-29,10.764577193448828,1,2,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-30,10.262525875724874,1,2,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-07-31,10.65989847661625,2,2,40,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-01,26.499761971934728,2,2,25,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-02,26.090461238746663,2,2,22,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-03,20.54874754626089,2,3,26,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-04,26.67344198782702,1,2,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-08-05,26.44734238010257,2,3,31,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-06,18.01944873849844,2,2,30,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-07,10.852567223199038,2,2,26,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-08,15.680465143783213,2,2,39,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-09,11.687803886730135,2,2,42,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-10,14.942846597953263,2,2,41,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-11,11.354672030112797,2,2,31,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-12,8.223350253389679,2,3,29,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-13,8.527918781293,2,2,31,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-14,15.440190850081336,2,2,27,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-15,9.746192892906285,2,2,24,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-16,15.221258819130284,2,2,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-17,22.678427197976,2,2,22,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-18,22.03120570388399,1,2,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-08-19,23.746717089245763,1,2,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-08-20,16.449054040314923,1,2,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-08-21,16.29441624282769,2,2,31,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-22,19.644670049764223,1,2,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-08-23,19.644670049764223,1,2,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-08-24,22.48570496294103,1,3,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-08-25,18.350227062317835,1,3,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-08-26,24.02036875563712,1,3,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-08-27,24.665183227741394,1,3,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-08-28,27.3325381242883,1,2,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-08-29,19.71837841589505,2,2,19,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-30,22.55465277354856,2,3,26,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-31,25.62884789210601,2,2,27,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2021-09-01,28.329526672152603,1,3,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-02,33.42626221515266,1,2,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-03,34.13772445425633,1,2,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-04,42.170706006931816,1,2,20,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-05,29.7714398803128,1,2,21,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-06,27.113606093337246,1,2,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-07,31.50845399599479,1,2,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-08,35.15134819927558,1,2,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-09,31.00875621106878,1,2,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-10,33.20738367339141,1,2,36,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-11,34.694548896610385,1,2,42,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-12,33.51435922328246,1,2,48,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-13,35.98658486280667,1,2,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-14,24.103651719791458,1,2,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-15,20.191866404904985,1,2,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-16,18.84270378128066,1,2,46,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-17,23.66343412509143,2,2,59,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2021-09-18,16.446647018327187,1,2,40,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-19,22.342834830181133,1,3,23,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-20,19.751648810204955,2,2,29,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2021-09-21,19.977694928739613,2,2,34,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2021-09-22,19.223441185754712,2,2,23,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2021-09-23,20.66300086111698,2,3,16,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2021-09-24,20.90332864400864,1,3,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-25,21.79799200857593,1,3,31,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-26,19.868255657858988,1,2,36,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-27,17.36746668962076,1,2,46,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-28,23.580204650126888,1,2,58,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-29,25.45522136540352,1,2,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-09-30,26.011992318567785,1,2,58,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-01,25.219600648107733,2,2,52,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2021-10-02,27.43010275279964,1,2,36,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-03,17.812444839106462,1,3,24,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-04,12.432536520143689,1,2,32,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-05,17.091461490431463,1,3,34,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-06,17.44598909898943,1,3,43,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-07,20.84384845378266,2,4,32,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2021-10-08,37.53082325426389,2,3,10,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2021-10-09,37.26433916464593,2,5,16,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2021-10-10,31.325199381341378,2,3,26,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2021-10-11,22.87355645499869,2,4,40,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2021-10-12,22.385786800894124,2,5,24,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2021-10-13,20.18239878452344,2,4,17,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2021-10-14,21.031810134031957,2,3,22,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2021-10-15,21.662342941779222,2,3,27,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2021-10-16,14.162436547504443,1,4,28,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-17,16.29441624282769,1,4,20,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-18,19.28056784318275,1,2,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-19,26.84712200371929,1,2,35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-20,21.94551571774192,1,2,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-21,12.306462052108117,2,3,28,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2021-10-22,17.208121826537656,1,4,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-23,20.782014730758743,1,3,37,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-24,37.81875658653511,1,3,26,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-25,34.05920204488765,1,3,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-26,28.236722598426923,1,2,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-27,47.7290014058599,1,2,41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-28,37.9352564542867,1,2,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-29,37.89722550519114,1,2,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2021-10-30,41.14991468361632,1,2,47,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-10-31,34.11868223511364,1,2,46,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-01,25.409915861154964,1,2,46,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-02,29.692917470944145,1,2,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-03,26.199900509627284,1,2,47,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-04,24.7793830534077,1,2,40,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-05,27.04701181552766,1,2,34,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-06,28.165314276641872,1,2,32,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-07,27.16597219597962,1,2,29,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-08,10.812182740567913,1,4,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-09,8.37563451734134,1,3,36,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-10,11.930485202419735,1,3,42,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-11,18.661856188614976,1,2,43,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-12,20.936599038318555,1,2,52,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-13,12.82038801220135,1,2,52,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-14,13.196311372699936,1,2,43,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-15,13.73404010672152,1,2,52,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-16,23.1351195222616,1,2,60,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-17,10.619407017080777,1,2,64,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-18,12.732344493261344,1,3,47,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-19,16.372831674554398,1,2,50,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-20,12.406380213417409,1,3,35,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-21,17.614908560096033,2,2,39,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2021-11-22,9.441624365002964,2,4,27,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2021-11-23,8.984771573147983,1,3,51,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-24,14.42410659388456,1,2,57,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-25,17.6053874505247,1,2,59,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-26,13.667445828911925,1,2,59,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-27,10.719325178390068,1,2,51,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-28,12.425368943370287,1,2,56,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-29,14.54306697433653,1,2,54,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-11-30,11.421319796374554,1,4,53,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-01,23.544527233829253,1,4,45,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-02,21.20072959513857,1,3,49,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-03,19.968173819168268,1,3,49,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-04,25.71448438905828,1,2,46,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-05,24.12264044974436,1,2,53,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-06,19.86584863587126,1,2,46,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-07,28.236669109237123,1,2,49,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-08,19.387600092075655,1,2,50,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-09,18.73085748841231,1,2,57,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-10,22.140591485574824,1,2,45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-11,20.90803570960453,1,2,51,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-12,27.444330927966863,1,2,51,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-13,14.86908474337026,1,3,74,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-14,23.81807192184103,1,2,62,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-15,19.39947473444493,1,2,37,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-16,20.072852535263223,1,3,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-17,13.705583755649464,1,3,34,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-18,13.553299491697802,1,3,57,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-19,19.74694174460908,2,3,54,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2021-12-20,19.680293977609697,2,3,43,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2021-12-21,15.08325621953564,2,3,17,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2021-12-22,26.328381999650592,1,2,25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-23,27.322963525527157,1,1,39,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-24,19.651677159705876,1,1,59,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-25,20.667707926712865,2,2,46,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2021-12-26,14.314720811456102,2,3,50,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2021-12-27,10.96446700451957,1,3,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-28,19.758816386978356,1,2,60,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021-12-29,20.0847806668223,1,2,65,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021-12-30,16.132557380852532,1,2,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021-12-31,17.357945580049417,1,2,50,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2022-01-01,20.88423293567617,1,2,68,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2022-01-02,19.356629741373904,1,2,79,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2022-01-03,20.09900884198952,1,2,42,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2022-01-04,23.458783758497397,1,2,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2022-01-05,19.14967933117171,1,2,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2022-01-06,16.758329633814117,1,2,58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2022-01-07,18.740378597983643,1,2,54,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2022-01-08,23.206581333236443,1,2,49,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2022-01-24,24.33916545870767,2,2,27,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2022-01-25,19.218627141779244,2,2,19,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2022-01-26,23.932271747507325,1,2,26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2022-01-27,30.849304370343702,2,2,43,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2022-01-28,26.085700683960987,2,2,33,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2022-01-29,16.29912330916119,2,2,19,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2022-01-30,14.923857867262749,1,3,17,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2022-02-01,18.347820040330102,2,3,21,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
2022-02-02,19.99438361508435,2,2,13,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
2022-02-03,19.90874711813208,1,3,7,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2022-02-04,10.65989847661625,1,3,16,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2022-02-05,19.4923322973604,1,2,20,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2022-02-06,22.704530015512496,2,2,27,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
2022-02-07,15.242654571070918,2,3,26,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2022-02-08,21.022289024460616,1,2,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2022-02-09,14.721561034204278,1,2,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2022-02-10,19.028311928732013,1,2,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
